0,0,5,1336,0.164289228,40,0.004918839,0,1,0,10,15,12.5
2,3,1,1372,0.168716183,277,0.034062961,0,1,0,8,15,11.5
3,2,7,240,0.029513035,119,0.014633546,0,0,0,8,13,10.5
3,3,2,133,0.01635514,1185,0.14572061,1,0,0,10,15,12.5
0,1,3,1372,0.168716183,1407,0.173020167,0,0,0,4.5,6,5.25
3,3,5,232,0.028529267,1725,0.212124939,0,0,0,10,15,12.5
0,0,2,45,0.005533694,1725,0.212124939,1,0,1,6,8,7
3,3,2,363,0.044638465,447,0.054968028,1,0,0,6.5,8,7.25
3,3,2,74,0.009099852,76,0.009345794,1,0,0,4.5,6,5.25
0,2,3,69,0.008484998,131,0.016109198,0,1,0,8,10,9
2,3,2,86,0.010575504,447,0.054968028,1,0,0,4,8,6
0,0,3,1119,0.137604525,1725,0.212124939,1,0,0,8,10,9
0,1,3,1372,0.168716183,1407,0.173020167,1,0,0,6,8,7
1,0,3,1372,0.168716183,1407,0.173020167,0,0,0,8,10,9
3,3,2,668,0.082144614,104,0.012788982,0,0,0,6,12,9
0,3,5,240,0.029513035,165,0.020290212,0,0,0,15,20,17.5
0,2,3,89,0.010944417,76,0.009345794,0,0,0,4,8,6
0,0,3,1372,0.168716183,1407,0.173020167,0,0,0,5,10,7.5
3,3,1,1372,0.168716183,1185,0.14572061,0,0,0,20,25,22.5
0,2,2,668,0.082144614,1407,0.173020167,0,0,0,8,10,9
2,3,4,1336,0.164289228,1725,0.212124939,1,0,0,7,10,8.5
2,3,2,1119,0.137604525,1185,0.14572061,0,1,0,10,30,20
0,2,2,668,0.082144614,447,0.054968028,1,0,0,4,5,4.5
0,1,3,1372,0.168716183,1407,0.173020167,0,0,0,8,10,9
0,2,3,118,0.014510576,1185,0.14572061,0,0,0,4,4.3,4.15
3,3,1,1336,0.164289228,447,0.054968028,1,1,0,8,15,11.5
1,2,2,363,0.044638465,1725,0.212124939,1,0,0,4.5,6,5.25
0,2,3,89,0.010944417,1185,0.14572061,0,0,0,4,7.5,5.75
0,0,3,1372,0.168716183,1407,0.173020167,0,0,0,5,12,8.5
0,3,2,1336,0.164289228,1185,0.14572061,1,0,0,4.5,6.5,5.5
4,3,7,1372,0.168716183,277,0.034062961,0,1,0,15,25,20
1,3,3,668,0.082144614,1185,0.14572061,1,0,0,8,15,11.5
1,2,2,15,0.001844565,1185,0.14572061,0,0,0,4,8,6
2,3,2,1119,0.137604525,1725,0.212124939,1,1,0,10,15,12.5
1,2,2,1372,0.168716183,48,0.005902607,0,0,1,3,8,5.5
0,0,2,1336,0.164289228,1185,0.14572061,0,1,0,8,15,11.5
3,3,1,1336,0.164289228,1185,0.14572061,0,0,1,15,20,17.5
0,2,2,1372,0.168716183,1407,0.173020167,0,0,0,4.5,6,5.25
2,2,3,89,0.010944417,1725,0.212124939,0,1,1,4,8,6
0,2,2,1372,0.168716183,1185,0.14572061,1,0,0,4,6,5
0,2,2,668,0.082144614,1407,0.173020167,0,0,0,8,10,9
0,2,4,466,0.057304476,161,0.019798328,1,0,0,5,7,6
0,3,3,668,0.082144614,1725,0.212124939,0,0,0,5.5,8,6.75
2,3,5,1336,0.164289228,1725,0.212124939,0,1,0,10,15,12.5
2,3,4,363,0.044638465,4,0.000491884,0,1,1,10,15,12.5
0,3,2,668,0.082144614,36,0.004426955,0,1,0,5,10,7.5
2,4,2,1336,0.164289228,1185,0.14572061,0,1,1,8,15,11.5
0,3,2,1119,0.137604525,161,0.019798328,0,1,0,8,30,19
3,3,3,363,0.044638465,1407,0.173020167,0,1,0,16.66666667,25,20.83333333
2,3,1,1372,0.168716183,1725,0.212124939,0,0,0,10,15,12.5
3,3,2,1336,0.164289228,1725,0.212124939,1,0,1,8,15,11.5
2,3,1,668,0.082144614,10,0.00122971,0,0,0,10,20,15
2,2,3,1372,0.168716183,33,0.004058042,1,0,0,6,8,7
2,3,5,1372,0.168716183,333,0.040949336,0,1,1,12,20,16
3,2,2,23,0.002828333,117,0.014387605,0,0,0,15,28,21.5
2,0,1,88,0.010821446,1725,0.212124939,0,0,0,6,8,7
3,3,5,668,0.082144614,1725,0.212124939,0,0,0,25,33.33333333,29.16666667
0,0,2,1336,0.164289228,1407,0.173020167,0,1,0,15,20,17.5
2,3,4,1336,0.164289228,338,0.041564191,0,1,0,10,13,11.5
0,0,2,1372,0.168716183,1725,0.212124939,0,0,0,6,12,9
3,0,6,240,0.029513035,81,0.009960649,0,0,0,12,24,18
1,3,2,118,0.014510576,1725,0.212124939,1,1,0,8,15,11.5
0,3,2,377,0.046360059,36,0.004426955,0,0,0,4,6,5
1,3,2,1336,0.164289228,54,0.006640433,0,0,0,10,15,12.5
3,3,3,118,0.014510576,1725,0.212124939,0,1,1,10,15,12.5
0,3,2,112,0.01377275,1185,0.14572061,0,0,0,3,4,3.5
2,2,4,1336,0.164289228,1725,0.212124939,0,0,0,8,12,10
1,3,7,2,0.000245942,26,0.003197245,0,1,1,6.666666667,8.333333333,7.5
1,2,1,1372,0.168716183,1407,0.173020167,0,1,0,5,7,6
1,2,1,1336,0.164289228,36,0.004426955,0,0,0,6,8,7
3,3,2,1336,0.164289228,1725,0.212124939,0,1,0,15,20,17.5
1,2,3,466,0.057304476,161,0.019798328,1,0,0,5,7,6
0,0,2,1336,0.164289228,8,0.000983768,1,1,0,8,10,9
0,0,4,133,0.01635514,1407,0.173020167,0,0,0,5,8,6.5
3,2,3,1336,0.164289228,104,0.012788982,0,0,0,12.5,16.66666667,14.58333333
0,2,2,133,0.01635514,1725,0.212124939,0,0,0,5,8,6.5
2,4,3,1119,0.137604525,1407,0.173020167,0,1,0,25,30,27.5
2,2,4,1336,0.164289228,206,0.025332022,1,0,0,6,8,7
3,3,3,133,0.01635514,1185,0.14572061,1,0,0,10,15,12.5
1,3,3,1336,0.164289228,117,0.014387605,1,1,0,6,12,9
2,3,2,232,0.028529267,1185,0.14572061,0,0,1,10,15,12.5
0,0,4,363,0.044638465,1725,0.212124939,1,0,1,8,12,10
0,3,6,668,0.082144614,1725,0.212124939,0,0,0,8,15,11.5
2,0,2,32,0.003935071,1725,0.212124939,0,1,1,5,10,7.5
2,3,2,1372,0.168716183,1185,0.14572061,0,0,0,8,12,10
0,0,3,1119,0.137604525,1407,0.173020167,0,0,0,10,15,12.5
2,3,2,1336,0.164289228,48,0.005902607,1,0,0,5,8,6.5
0,3,7,668,0.082144614,60,0.007378259,0,0,0,8,15,11.5
1,3,5,1372,0.168716183,206,0.025332022,0,1,0,5.5,8,6.75
0,0,1,1336,0.164289228,1725,0.212124939,0,0,0,4.5,6,5.25
0,0,4,1336,0.164289228,447,0.054968028,1,0,0,6,8,7
1,3,2,1336,0.164289228,1407,0.173020167,1,0,0,10,15,12.5
0,0,2,8,0.000983768,46,0.005656665,1,0,1,5,10,7.5
2,3,1,1336,0.164289228,447,0.054968028,1,0,0,5.5,8,6.75
1,3,7,1119,0.137604525,161,0.019798328,0,0,1,10,15,12.5
0,2,2,377,0.046360059,1185,0.14572061,0,0,0,4.5,6,5.25
0,0,2,1119,0.137604525,1407,0.173020167,0,0,0,8.333333333,12.5,10.41666667
3,2,2,232,0.028529267,1407,0.173020167,0,0,0,4,13,8.5
0,0,1,1336,0.164289228,1185,0.14572061,1,0,0,8,12,10
0,2,3,1372,0.168716183,1407,0.173020167,1,0,0,6,8,7
3,3,4,232,0.028529267,165,0.020290212,0,1,0,10,15,12.5
0,2,3,1372,0.168716183,1407,0.173020167,0,0,0,4,8,6
0,0,3,1336,0.164289228,1725,0.212124939,0,0,0,8,10,9
0,0,3,1336,0.164289228,1185,0.14572061,0,0,0,6,8,7
0,4,1,1119,0.137604525,53,0.006517462,0,0,1,6.666666667,8.333333333,7.5
1,2,3,363,0.044638465,1725,0.212124939,1,0,0,10,15,12.5
4,3,4,1336,0.164289228,131,0.016109198,1,0,0,15,20,17.5
3,0,3,1372,0.168716183,1407,0.173020167,0,0,0,6,8,7
1,2,2,1119,0.137604525,1407,0.173020167,0,0,0,8,10,9
3,3,2,1119,0.137604525,1185,0.14572061,1,0,1,12,25,18.5
2,3,5,1336,0.164289228,1725,0.212124939,0,0,0,20,30,25
0,0,7,1336,0.164289228,1725,0.212124939,1,0,0,15,25,20
0,0,3,240,0.029513035,60,0.007378259,0,0,0,8.333333333,13.33333333,10.83333333
0,1,3,1372,0.168716183,1407,0.173020167,0,0,0,8,10,9
0,1,3,1372,0.168716183,1407,0.173020167,0,0,0,8,10,9
0,3,4,1372,0.168716183,1407,0.173020167,0,0,0,6.666666667,8.333333333,7.5
1,3,3,668,0.082144614,161,0.019798328,0,1,0,10,20,15
2,3,4,103,0.012666011,33,0.004058042,0,1,0,8,15,11.5
1,2,4,1372,0.168716183,1725,0.212124939,1,0,0,4.5,6,5.25
1,2,3,363,0.044638465,1725,0.212124939,1,0,0,6,8,7
0,0,3,668,0.082144614,1725,0.212124939,1,0,0,6,10,8
0,0,3,4,0.000491884,40,0.004918839,1,0,1,8,15,11.5
0,2,3,1119,0.137604525,1407,0.173020167,0,0,0,10,15,12.5
3,2,2,1372,0.168716183,1725,0.212124939,1,0,0,8,15,11.5
1,3,7,40,0.004918839,1185,0.14572061,1,0,0,6,8,7
0,3,3,1336,0.164289228,1725,0.212124939,1,1,0,15,20,17.5
0,3,5,1336,0.164289228,447,0.054968028,1,0,0,12,16,14
1,2,3,668,0.082144614,131,0.016109198,0,0,0,5,10,7.5
0,1,1,8,0.000983768,1407,0.173020167,0,0,0,8,10,9
2,2,2,1372,0.168716183,119,0.014633546,0,0,0,20,25,22.5
2,3,3,1336,0.164289228,117,0.014387605,1,0,1,8,12,10
1,2,7,112,0.01377275,40,0.004918839,0,0,0,6,9,7.5
0,2,2,240,0.029513035,1725,0.212124939,1,0,0,4,8,6
0,3,4,1336,0.164289228,1725,0.212124939,1,0,0,15,20,17.5
1,2,3,103,0.012666011,1725,0.212124939,1,0,0,4.5,6,5.25
3,3,5,1336,0.164289228,1725,0.212124939,1,1,1,15,30,22.5
0,4,4,86,0.010575504,277,0.034062961,0,0,0,10,18,14
3,2,7,466,0.057304476,1725,0.212124939,1,0,0,7,10,8.5
1,0,2,8,0.000983768,1185,0.14572061,0,0,0,3,5,4
1,3,5,1372,0.168716183,161,0.019798328,1,0,0,5,7,6
0,3,2,74,0.009099852,161,0.019798328,1,0,0,8,12,10
3,2,2,377,0.046360059,333,0.040949336,0,1,0,10,15,12.5
2,3,3,668,0.082144614,76,0.009345794,0,0,0,10,15,12.5
0,4,3,377,0.046360059,161,0.019798328,0,0,1,5,8,6.5
0,3,4,1372,0.168716183,165,0.020290212,1,1,0,4.5,5.5,5
1,3,3,1336,0.164289228,277,0.034062961,0,1,0,10,15,12.5
2,3,3,1119,0.137604525,1725,0.212124939,0,1,1,10,20,15
0,1,2,668,0.082144614,1407,0.173020167,0,0,0,8,10,9
0,2,3,668,0.082144614,1407,0.173020167,0,0,0,8,10,9
0,0,4,1119,0.137604525,1407,0.173020167,0,0,0,10,15,12.5
3,2,4,112,0.01377275,1725,0.212124939,1,1,0,6,8,7
3,3,5,466,0.057304476,1185,0.14572061,1,1,0,10,20,15
1,2,2,668,0.082144614,7,0.000860797,1,0,0,6,12,9
1,4,5,232,0.028529267,1185,0.14572061,0,1,0,10,15,12.5
0,2,2,113,0.013895721,1407,0.173020167,0,0,0,4,10,7
0,0,5,69,0.008484998,117,0.014387605,1,0,0,7,11,9
2,3,1,1336,0.164289228,40,0.004918839,0,0,0,12.5,16.66666667,14.58333333
0,0,2,240,0.029513035,119,0.014633546,0,0,0,8,16,12
3,3,5,1336,0.164289228,206,0.025332022,0,0,0,10,15,12.5
2,0,5,1336,0.164289228,1185,0.14572061,1,1,0,15,20,17.5
1,3,5,89,0.010944417,119,0.014633546,1,0,0,4.5,6,5.25
0,2,3,103,0.012666011,277,0.034062961,0,0,0,3,6,4.5
0,3,2,1336,0.164289228,131,0.016109198,0,0,0,6,8,7
3,3,2,1336,0.164289228,447,0.054968028,0,1,0,8.333333333,12.5,10.41666667
1,3,4,240,0.029513035,1185,0.14572061,0,0,0,6,8,7
1,3,7,133,0.01635514,65,0.007993114,1,0,0,4.5,6,5.25
0,3,5,232,0.028529267,1185,0.14572061,0,1,0,8,16,12
2,4,3,466,0.057304476,1185,0.14572061,0,1,1,5,10,7.5
4,3,2,668,0.082144614,1185,0.14572061,0,0,0,20,25,22.5
0,2,3,89,0.010944417,104,0.012788982,0,0,0,3.6,7.6,5.6
3,2,4,377,0.046360059,206,0.025332022,1,0,1,4,6,5
0,0,4,1119,0.137604525,1407,0.173020167,0,0,0,10,15,12.5
0,3,2,668,0.082144614,131,0.016109198,1,0,0,20,30,25
1,2,3,21,0.002582391,1725,0.212124939,0,0,0,3,6,4.5
0,0,2,363,0.044638465,117,0.014387605,1,0,0,10,15,12.5
1,2,3,232,0.028529267,1725,0.212124939,1,0,0,6,8,7
3,2,5,240,0.029513035,1407,0.173020167,1,0,1,8,15,11.5
1,3,1,1372,0.168716183,447,0.054968028,1,0,1,5,7,6
3,3,3,1372,0.168716183,1725,0.212124939,0,0,0,10,15,12.5
0,0,2,466,0.057304476,1407,0.173020167,1,1,1,8,10,9
2,2,1,1336,0.164289228,447,0.054968028,1,0,0,7,9,8
1,3,3,1336,0.164289228,1725,0.212124939,0,0,0,6,8,7
3,3,4,240,0.029513035,206,0.025332022,1,0,0,4.5,6,5.25
3,3,2,668,0.082144614,1185,0.14572061,0,0,0,8,10,9
0,3,2,377,0.046360059,447,0.054968028,0,0,0,3.1,6,4.55
0,4,3,1119,0.137604525,1185,0.14572061,0,1,1,10,20,15
1,3,2,133,0.01635514,1185,0.14572061,1,0,0,4.5,8,6.25
0,0,4,1336,0.164289228,1725,0.212124939,0,1,1,6,15,10.5
3,3,7,1372,0.168716183,161,0.019798328,1,0,0,8,10,9
2,2,3,1372,0.168716183,1725,0.212124939,0,0,0,8,10,9
0,0,2,1119,0.137604525,1407,0.173020167,0,0,0,6,15,10.5
2,3,3,232,0.028529267,1407,0.173020167,1,0,0,4,7,5.5
0,0,4,1119,0.137604525,1407,0.173020167,0,0,0,6,18,12
3,3,2,40,0.004918839,1185,0.14572061,0,0,0,8,15,11.5
2,3,5,9,0.001106739,149,0.018322676,0,0,0,6,8,7
0,3,4,133,0.01635514,161,0.019798328,0,0,0,4.5,6,5.25
1,2,3,1372,0.168716183,1407,0.173020167,0,0,0,15,20,17.5
3,3,7,1372,0.168716183,206,0.025332022,0,0,0,13,20,16.5
0,0,2,60,0.007378259,277,0.034062961,1,0,0,8,15,11.5
1,2,2,240,0.029513035,117,0.014387605,1,1,0,4.5,6,5.25
0,2,3,45,0.005533694,1407,0.173020167,0,0,0,6,10,8
0,2,3,363,0.044638465,1185,0.14572061,0,0,0,2,4,3
2,3,2,668,0.082144614,1725,0.212124939,1,1,1,10,15,12.5
2,0,3,103,0.012666011,4,0.000491884,1,0,0,3,4.5,3.75
2,3,2,363,0.044638465,1725,0.212124939,1,1,1,8,13,10.5
0,0,4,89,0.010944417,1185,0.14572061,0,0,0,6,8,7
0,0,3,232,0.028529267,1407,0.173020167,0,0,0,16.66666667,83.33333333,50
3,3,5,112,0.01377275,165,0.020290212,1,0,0,6,12,9
2,3,5,1119,0.137604525,52,0.006394491,1,1,1,15,20,17.5
0,3,3,1336,0.164289228,447,0.054968028,0,1,1,10,15,12.5
3,3,4,1372,0.168716183,206,0.025332022,0,0,0,8,10,9
0,0,2,11,0.001352681,1407,0.173020167,0,0,0,4.5,6,5.25
0,3,1,8,0.000983768,36,0.004426955,0,0,0,4,5,4.5
0,0,3,1372,0.168716183,1407,0.173020167,0,0,0,8,10,9
2,3,1,240,0.029513035,447,0.054968028,0,0,0,3.8,6,4.9
1,3,3,240,0.029513035,48,0.005902607,0,0,1,6,8,7
0,0,3,1336,0.164289228,1725,0.212124939,0,0,0,20,25,22.5
0,0,6,1119,0.137604525,165,0.020290212,1,1,1,8,15,11.5
0,2,3,16,0.001967536,1407,0.173020167,0,0,0,6,12,9
3,3,4,1372,0.168716183,1725,0.212124939,0,0,0,10,20,15
2,3,5,40,0.004918839,1407,0.173020167,0,1,0,6,8,7
2,2,2,377,0.046360059,31,0.0038121,1,0,1,8,10,9
3,3,1,60,0.007378259,104,0.012788982,1,0,0,6,8,7
1,2,4,89,0.010944417,1185,0.14572061,0,0,0,4,8,6
2,3,2,1336,0.164289228,1725,0.212124939,0,1,1,15,30,22.5
3,3,3,1372,0.168716183,1725,0.212124939,1,0,1,10,15,12.5
3,2,3,240,0.029513035,76,0.009345794,1,0,0,8.333333333,12.5,10.41666667
0,2,3,1119,0.137604525,1407,0.173020167,0,0,0,10,15,12.5
0,1,3,1372,0.168716183,1407,0.173020167,0,0,0,5,10,7.5
0,3,1,1336,0.164289228,1185,0.14572061,0,1,0,10,15,12.5
4,3,6,1336,0.164289228,1725,0.212124939,1,1,0,15,30,22.5
0,0,3,363,0.044638465,1725,0.212124939,1,1,0,8,12,10
0,2,2,1372,0.168716183,17,0.002090507,0,0,0,4.5,6,5.25
0,3,3,668,0.082144614,117,0.014387605,0,0,0,10,20,15
2,3,1,1336,0.164289228,36,0.004426955,0,1,0,8,10,9
0,0,5,668,0.082144614,60,0.007378259,0,0,0,10,18,14
0,3,5,363,0.044638465,46,0.005656665,0,0,0,4.5,6,5.25
3,3,3,363,0.044638465,447,0.054968028,0,0,0,10,15,12.5
1,3,3,363,0.044638465,1725,0.212124939,1,1,0,6,12,9
3,4,5,1119,0.137604525,333,0.040949336,0,1,0,12,14,13
1,2,4,1372,0.168716183,206,0.025332022,1,0,0,4.5,6,5.25
4,3,1,1372,0.168716183,1185,0.14572061,0,0,0,7,10,8.5
0,4,6,1,0.000122971,81,0.009960649,0,0,0,5,8,6.5
1,2,4,232,0.028529267,1407,0.173020167,0,0,0,8,10,9
1,0,2,74,0.009099852,206,0.025332022,1,0,1,4.5,6,5.25
0,3,3,1119,0.137604525,1407,0.173020167,0,0,0,8,10,9
2,2,3,466,0.057304476,1725,0.212124939,0,1,0,10,24,17
3,3,3,668,0.082144614,1725,0.212124939,1,1,1,12,18,15
4,3,2,668,0.082144614,1185,0.14572061,0,1,1,15,25,20
1,3,1,36,0.004426955,1185,0.14572061,0,1,1,8,10,9
1,3,2,69,0.008484998,277,0.034062961,0,1,0,15,30,22.5
1,2,2,1372,0.168716183,54,0.006640433,1,0,1,5,8,6.5
0,3,1,68,0.008362027,131,0.016109198,1,0,0,3,4.5,3.75
3,2,3,363,0.044638465,1407,0.173020167,1,1,0,10,15,12.5
0,3,4,363,0.044638465,46,0.005656665,0,0,0,7,9,8
2,2,2,1372,0.168716183,1185,0.14572061,1,0,0,6.666666667,8.333333333,7.5
3,3,3,118,0.014510576,117,0.014387605,0,0,0,6,10,8
2,3,2,668,0.082144614,1725,0.212124939,0,0,0,8,10,9
3,3,3,363,0.044638465,1725,0.212124939,0,0,1,10,20,15
3,0,5,668,0.082144614,1725,0.212124939,0,0,0,13,25,19
1,3,1,668,0.082144614,333,0.040949336,0,0,1,8,12,10
3,3,4,48,0.005902607,1725,0.212124939,0,0,0,6,10,8
1,3,2,21,0.002582391,1725,0.212124939,0,0,1,4,8,6
2,3,3,668,0.082144614,1725,0.212124939,1,0,0,15,20,17.5
0,0,2,60,0.007378259,447,0.054968028,1,0,0,2,3,2.5
1,3,5,1336,0.164289228,1725,0.212124939,1,0,1,8,14,11
0,4,1,45,0.005533694,447,0.054968028,1,1,1,8,12,10
3,3,2,74,0.009099852,81,0.009960649,1,0,0,8,12,10
0,2,3,112,0.01377275,20,0.00245942,0,1,1,4,6,5
1,3,4,1336,0.164289228,165,0.020290212,1,0,0,6,8,7
3,3,1,1336,0.164289228,1185,0.14572061,1,0,0,15,25,20
0,0,4,74,0.009099852,338,0.041564191,1,0,1,3,6.9,4.95
0,0,2,1,0.000122971,333,0.040949336,1,0,0,6,10,8
2,3,3,1372,0.168716183,1725,0.212124939,1,1,1,8,10,9
0,3,5,112,0.01377275,60,0.007378259,1,0,0,5,7,6
0,0,2,133,0.01635514,333,0.040949336,1,1,0,5,9,7
3,3,2,240,0.029513035,7,0.000860797,0,0,0,6,12,9
1,0,3,668,0.082144614,1725,0.212124939,1,0,0,8,15,11.5
0,3,4,21,0.002582391,46,0.005656665,0,0,0,7.5,8.5,8
4,3,2,240,0.029513035,1725,0.212124939,1,1,1,9,12,10.5
0,2,5,48,0.005902607,20,0.00245942,0,0,0,3,4.5,3.75
3,3,1,1,0.000122971,206,0.025332022,0,0,0,8,12,10
1,3,1,1372,0.168716183,117,0.014387605,0,1,0,8,10,9
3,3,4,668,0.082144614,338,0.041564191,0,0,0,10,15,12.5
0,3,3,1372,0.168716183,1725,0.212124939,1,0,0,4,7,5.5
1,3,3,1336,0.164289228,1185,0.14572061,0,0,0,5,7,6
0,0,2,45,0.005533694,31,0.0038121,0,0,0,6,8,7
0,0,5,1336,0.164289228,1407,0.173020167,1,0,1,6,10,8
1,3,5,1336,0.164289228,1407,0.173020167,0,1,1,10,13,11.5
1,2,1,1336,0.164289228,1185,0.14572061,1,0,0,4.5,6,5.25
2,3,7,1119,0.137604525,1725,0.212124939,0,0,0,6,10,8
1,2,3,1119,0.137604525,1407,0.173020167,0,0,0,6,15,10.5
1,3,3,118,0.014510576,1725,0.212124939,0,0,0,6,8,7
3,3,4,363,0.044638465,149,0.018322676,1,0,0,6.666666667,8.333333333,7.5
0,2,5,240,0.029513035,1725,0.212124939,1,0,0,3,4.5,3.75
2,3,4,363,0.044638465,40,0.004918839,0,0,0,4,8,6
3,3,2,466,0.057304476,277,0.034062961,1,1,0,8,15,11.5
0,2,2,68,0.008362027,277,0.034062961,0,0,0,3.5,5.5,4.5
0,2,2,69,0.008484998,1725,0.212124939,0,0,0,4,6,5
1,2,2,74,0.009099852,119,0.014633546,0,0,0,3,4,3.5
4,3,6,363,0.044638465,1725,0.212124939,1,1,1,15,22,18.5
4,3,6,1336,0.164289228,40,0.004918839,0,0,1,10,15,12.5
2,3,5,377,0.046360059,1725,0.212124939,1,1,0,8,10,9
2,0,2,8,0.000983768,117,0.014387605,1,0,1,4,10,7
0,3,6,363,0.044638465,17,0.002090507,0,0,0,10,15,12.5
0,4,2,1119,0.137604525,119,0.014633546,0,0,0,10,15,12.5
0,0,5,1372,0.168716183,1185,0.14572061,0,0,0,8,12,10
2,2,2,668,0.082144614,338,0.041564191,1,0,0,6,7.5,6.75
0,3,2,1119,0.137604525,1185,0.14572061,0,1,0,8,14,11
0,2,4,60,0.007378259,119,0.014633546,0,0,0,4.5,6,5.25
