1438,0,3,129,9000
1719,1,3,1831,10500
1438,0,4,1831,15000
1719,2,2,3,12500
1719,5,3,1831,17500
391,0,3,1681,12500
1438,0,5,1681,8000
121,1,2,1831,12500
381,0,3,1831,8000
1148,0,3,1681,11500
231,1,5,88,6250
1148,3,7,1265,10000
1438,0,3,287,10416.66667
259,0,6,1265,18000
259,2,6,1265,15000
1438,2,5,28,7000
715,3,2,111,13000
1438,1,4,1831,12500
381,0,1,1831,12000
715,1,2,7,9000
1438,2,5,1681,16000
1438,4,3,1831,32500
1438,1,5,1831,11000
31,2,2,1831,10000
23,1,2,1831,6000
715,4,7,22,12500
121,0,2,143,4500
75,1,4,1265,6000
381,0,3,1831,15000
1148,3,6,14,12500
381,1,2,1831,3750
1438,2,3,1265,12500
381,0,5,48,5250
1719,2,4,224,6000
1148,0,3,1831,7000
1438,2,5,1831,15000
1719,0,2,1265,8000
52,1,5,48,7000
381,1,7,1831,7000
381,2,1,1831,9000
1719,1,7,1831,7000
16,1,2,1265,6000
1148,0,2,1265,8000
391,0,1,1681,8000
121,0,7,1831,5250
1438,5,6,170,27500
120,2,3,28,5500
1719,1,2,287,7500
381,0,3,1265,3000
259,0,3,88,6500
391,0,3,170,3750
391,3,3,1265,16500
391,2,5,1831,9000
52,1,4,1265,10500
470,0,2,1681,9000
1438,3,4,1265,17500
1438,0,4,1831,25000
1438,2,3,287,16000
381,3,3,1681,20833.33333
259,1,5,1831,5000
2,0,1,53,7000
1148,0,3,1681,10000
1438,2,2,30,12500
19,0,2,1265,3750
391,3,3,53,10000
715,0,4,1831,10000
1438,2,2,120,10000
391,4,2,111,17500
1438,0,5,111,7000
715,3,5,224,12500
381,1,5,1831,7000
381,2,3,1831,15000
1719,1,2,1265,6000
715,2,4,1831,14000
133,3,3,67,7500
381,1,1,1265,6000
715,4,2,1265,22500
1148,0,6,171,11500
391,3,4,224,5000
11,2,3,1681,5000
1148,0,7,89,7000
391,1,6,111,5000
1719,2,5,120,18500
156,0,3,1681,6000
6,0,5,158,6500
103,2,3,1831,10416.66667
715,2,5,287,10500
715,4,6,158,20000
231,0,3,1265,7000
1719,3,4,1831,10000
1719,0,3,224,15000
6,3,4,1265,9000
231,1,2,28,6000
1148,2,6,170,12500
1148,2,1,53,18750
1438,0,4,1265,30000
1148,0,4,1681,12500
231,2,3,1265,7000
1438,2,2,1831,12500
1148,3,4,1265,17500
1148,2,3,1831,12500
1719,3,1,1265,17500
121,4,2,7,10000
1719,1,2,55,6500
1438,2,3,1831,15000
1438,0,2,482,11000
9,1,3,1265,6000
381,0,6,61,9000
1719,0,3,1681,9000
1438,0,7,1831,20000
381,3,4,1265,20000
1719,0,3,1681,9000
1719,0,4,1681,7500
1719,0,4,1681,7500
1719,1,3,224,8000
73,0,3,143,9000
1719,2,2,1265,7500
9,2,3,1265,8000
1148,1,4,1265,30000
1438,2,5,224,15000
715,3,4,1831,12500
715,0,3,34,12500
1719,0,2,1681,7000
1719,2,6,41,12500
1148,0,2,482,7000
715,0,3,1265,7000
76,0,2,1265,3750
715,2,3,143,11500
231,1,4,1265,5000
1148,0,5,170,19000
1438,0,2,1681,12500
31,0,2,111,10000
1148,1,3,287,8000
121,3,3,11,8000
1438,1,2,1831,7000
391,3,3,287,6000
9,3,2,1831,6000
1719,2,4,371,11000
1719,0,2,1681,9000
1148,0,4,1681,12500
48,1,1,1831,3750
231,2,2,48,15000
1438,3,3,340,20000
1719,3,2,1831,17500
10,0,5,1831,9000
1148,0,5,1265,12500
1719,1,3,1681,17500
470,0,3,111,11500
231,0,3,1831,3750
391,0,1,482,6000
259,3,2,1831,5500
1719,0,3,1681,9000
1719,0,3,1831,7000
1438,1,2,340,12500
1438,0,4,1831,7000
715,3,2,1681,22500
42,3,6,48,18500
391,3,5,340,14583.33333
3,0,4,48,6000
715,0,1,1681,15000
121,0,3,1265,4150
1438,0,3,1831,17500
80,0,3,1831,3750
1148,2,5,53,17500
381,0,2,1265,17500
1438,0,2,8,9000
1719,0,2,1681,7500
1438,4,4,1265,17500
1719,2,2,371,7000
1719,3,5,1831,22500
120,0,2,1265,5250
1438,0,3,1831,12500
1719,0,3,1681,7000
1148,3,3,340,22500
715,3,5,1681,29166.66667
1148,2,3,1831,15000
67,4,4,7,17500
35,2,2,1831,7500
80,3,2,88,10000
1148,1,1,287,9000
715,0,3,120,15000
1148,0,7,340,20000
715,0,2,1831,5250
1438,3,3,63,10000
381,2,5,340,17500
2,1,3,1265,5500
1438,2,4,1831,14500
1719,1,3,224,9000
35,2,4,170,7000
259,0,3,111,12500
1438,3,3,1681,15000
715,4,3,224,22500
391,0,5,89,7500
381,0,4,224,12500
1719,1,2,1681,8500
1719,0,3,1681,5250
1719,0,2,1681,12500
1438,2,2,27,22916.66667
1148,3,3,22,11500
1719,2,3,1831,9000
715,2,3,1831,10500
1148,3,2,1831,20000
1719,1,3,1681,9000
6,3,3,340,12500
1148,3,4,1681,17500
1719,1,3,224,5250
156,0,5,340,7500
76,2,2,53,10000
381,0,5,1681,17500
259,2,3,224,5000
1438,3,3,1831,16000
715,3,5,340,12500
1438,0,2,1265,8500
1719,0,3,482,7000
1438,3,3,1831,15000
1148,0,3,1265,17500
121,3,2,1831,8000
1719,3,3,1265,10500
10,0,7,1831,4000
391,0,3,1831,4750
1148,0,1,287,7000
715,0,2,1831,8500
1148,4,3,1265,12500
6,0,2,120,5000
1148,2,4,88,12000
1719,0,3,1681,7000
1719,1,4,1681,9000
715,0,3,482,6000
67,0,2,287,11500
1719,0,4,1831,8000
1719,2,3,1831,12500
715,3,3,340,11500
259,1,7,1831,7000
259,3,4,89,5250
470,1,2,111,11500
1438,0,1,482,27500
67,0,6,9,5250
715,0,1,158,6500
109,4,3,1265,15000
1438,0,2,1831,13333.33333
156,3,3,1265,10000
1719,4,2,1265,17500
715,2,2,1681,20000
1438,0,2,287,15000
1719,0,2,1681,7000
121,0,7,29,16000
1438,4,1,1831,20000
470,3,5,1831,15000
133,2,2,1831,12000
715,2,6,1681,17000
1438,2,4,1265,12500
103,3,4,1831,5250
1148,0,1,1831,7500
470,2,3,1831,17000
1438,2,1,1265,12500
1148,0,3,63,9000
1719,0,2,1681,9000
1438,2,2,1831,6500
1719,0,2,1681,8000
1438,1,4,1265,12000
1719,0,4,1681,10416.66667
48,0,3,1681,9000
715,1,2,1831,12500
715,2,4,1831,5500
2,1,7,29,7500
1438,3,5,1681,27500
75,0,5,1265,7000
42,2,5,1681,7000
1438,3,3,340,12500
1438,0,2,143,7000
1438,3,3,1831,15000
381,3,5,48,10416.66667
381,3,3,1831,12500
52,0,5,22,3750
1719,1,4,1831,9000
1438,0,5,28,15000
1438,2,3,1265,12500
381,3,4,1831,20000
1719,0,4,1681,7500
231,0,3,1681,50000
1438,3,2,224,12500
1148,3,3,53,11500
1438,0,5,1831,30000
120,0,5,50,5250
1148,0,2,1265,17000
1719,0,4,8,15000
1438,2,3,371,7000
109,0,2,5,6500
1148,2,7,1831,8000
1719,2,2,1681,7500
381,0,3,29,9000
1719,0,3,1681,17500
1719,0,3,1681,12500
5,2,7,27,3750
1719,0,2,340,12500
75,0,2,224,6250
75,4,5,1265,17500
1148,3,3,170,15000
259,3,3,1831,12500
1438,0,5,1681,37500
715,1,2,1681,9000
2,4,3,371,7000
1719,0,2,143,7000
133,0,2,1831,6500
75,4,2,1265,14000
1438,3,3,1265,11000
121,2,2,371,5250
67,0,2,482,2500
42,0,2,170,7000
1148,0,5,1831,11500
1438,3,1,1265,20000
1719,0,3,1681,9000
156,3,2,1265,15000
109,0,5,88,7000
121,0,3,111,18500
1438,3,2,1265,14000
1719,0,3,1681,7000
1719,0,3,1681,9000
715,0,3,1265,15000
1148,3,7,1831,12500
715,2,7,61,17500
2,0,2,1681,9000
1438,2,6,340,17500
1438,0,2,1265,7500
381,1,3,340,7500
391,2,2,41,9000
1438,0,1,129,9000
1719,3,4,1265,12500
1438,1,1,1681,14000
1148,3,4,1265,11500
27,1,4,340,6500
7,0,5,171,7000
1438,0,4,120,17500
1719,3,4,224,9000
231,0,2,1265,6500
1719,3,2,63,17500
1438,2,2,1831,11500
15,0,5,14,12000
1438,2,2,171,10000
1148,0,4,1265,20000
381,4,3,1681,17500
1438,1,4,1265,7000
391,4,2,1265,7000
35,4,5,88,9000
259,1,4,1831,6000
1438,0,1,287,9500
16,0,3,17,5750
1148,0,2,170,6500
75,0,4,36,5000
9,0,3,340,5250
1438,1,1,34,14000
67,0,7,1681,17500
1438,1,2,1265,14000
1719,0,3,1681,7000
715,2,3,1831,15000
1438,3,3,1831,20000
1438,0,2,287,17500
1148,3,4,50,17500
1438,6,4,22,17500
1148,3,2,1831,12500
259,2,2,1265,11000
67,0,5,129,9000
715,0,6,1681,35000
1148,0,7,28,12500
715,1,2,143,5250
71,0,4,61,8500
1438,4,2,482,19500
1148,2,1,482,12000
381,2,4,1265,11500
1148,1,3,224,5250
121,0,5,48,12500
1438,0,3,1265,15000
1719,1,5,170,6000
35,0,3,61,9000
1148,4,2,1265,17500
109,3,3,1265,12500
1438,4,4,1681,17500
381,3,3,1265,11500
2,0,2,36,11500
231,0,5,48,9000
121,0,2,48,5500
31,0,4,1831,22500
133,3,2,1265,10500
1148,1,1,1831,12500
1438,3,4,29,22500
8,2,2,1265,12500
1438,1,2,1831,7000
1438,0,3,1265,8500
715,2,2,1831,10000
715,4,1,1831,17500
231,0,4,88,6000
52,0,4,1681,5250
715,0,5,1681,11500
1148,4,3,1831,20000
259,2,3,9,9500
1719,0,2,52,17500
76,0,2,371,3000
715,3,2,1265,15500
1719,3,1,1265,7000
109,2,3,224,4000
19,2,2,170,7000
1719,0,5,224,9000
381,2,5,28,5000
1438,0,2,52,14000
1148,0,1,482,6500
1148,3,5,1265,22500
1148,0,3,34,9000
1148,4,5,1265,15000
1438,2,3,1681,17500
80,0,5,61,7000
1438,1,7,224,10500
67,3,4,1265,12500
715,0,1,287,12500
1148,2,2,1831,17500
48,3,3,1265,7500
1719,1,2,1265,9000
231,3,2,1265,9000
391,1,3,1265,7500
391,2,2,1831,7000
8,3,4,8,6500
715,3,3,1265,15000
1438,2,3,1831,12500
1148,2,4,1831,11500
1438,1,2,1831,7000
1438,0,2,1681,17500
391,2,3,29,7000
1719,4,3,1831,22500
109,4,2,1831,9000
381,3,5,1831,17500
7,2,5,89,11000
1438,3,3,52,7000
381,0,3,340,20000
381,2,2,1681,15500
1438,3,4,52,17500
1438,1,1,1831,10416.66667
715,1,3,1831,11500
1148,1,3,1265,12000
715,3,2,120,17500
715,1,3,29,20000
133,0,4,170,3000
715,1,3,1831,15000
381,2,4,1831,13000
71,1,1,1681,6000
1148,3,2,1265,30000
259,3,6,88,18000
1719,1,2,1265,10000
381,2,2,1831,30000
80,2,4,9,6000
4,0,2,53,5250
1438,3,4,1265,12500
715,2,3,340,9000
1148,0,3,34,12500
1438,0,2,1831,6500
1438,2,4,158,7000
1438,1,5,1681,17500
259,0,5,111,8000
381,3,5,1831,15000
231,2,3,1681,5500
15,0,3,371,3750
1438,0,3,1265,15000
231,0,4,48,7000
1148,3,2,1265,20833.33333
109,3,2,1681,12500
76,1,3,53,3750
1719,0,3,1681,5250
1438,0,2,371,7000
1719,2,4,224,7000
1438,0,4,224,7000
3,3,3,1265,6500
1719,1,5,224,6750
259,3,7,1265,14000
381,3,4,1831,8000
1719,0,1,1681,14000
391,3,2,1831,11000
259,0,4,482,5250
1438,3,5,1831,18000
76,1,5,14,6250
470,0,5,1681,6000
1719,3,2,287,20833.33333
1438,3,4,1831,11500
1438,3,3,52,17500
715,2,2,170,12500
1438,2,3,1681,17500
1438,3,2,1831,13000
231,0,4,129,7500
1438,3,5,1831,22500
1719,2,2,1265,12500
18,2,2,1265,6500
23,1,3,50,7000
1148,1,2,1265,11500
231,1,5,170,7000
1438,2,2,32,6500
1148,2,2,1681,11500
381,3,6,89,20833.33333
1438,1,5,1831,8000
470,3,7,1831,8500
120,2,2,53,6666.666667
19,2,6,89,5250
94,2,1,482,10416.66667
470,0,1,1265,6500
1719,0,3,1681,7000
1148,0,1,1265,12500
1719,1,2,1831,16666.66667
381,3,5,1831,12500
7,1,3,224,7000
391,0,1,111,7000
1719,0,3,1681,7000
120,0,1,1831,7000
1719,2,2,30,11000
1438,2,4,1265,15000
1438,2,3,61,7000
48,4,3,1265,25000
1438,0,1,143,11500
103,3,7,29,17500
715,3,5,1681,29166.66667
715,0,7,482,9000
1148,0,6,129,11500
1148,2,2,482,15000
1148,3,3,1265,25000
1719,2,7,371,11500
1719,0,2,170,12500
1719,1,1,143,11500
715,0,2,120,8500
381,0,3,1831,7000
715,0,5,111,15000
1148,0,2,1831,8000
1438,1,1,1265,7500
120,0,4,1265,9000
1438,3,2,1681,12500
715,2,2,1831,20000
1438,3,2,1265,13000
2,0,2,89,17500
715,3,7,1831,15000
1719,0,3,1681,10500
1719,0,2,1831,7000
1719,0,1,120,17500
76,0,2,1265,3750
1438,3,5,170,22500
1719,4,4,482,9000
1719,1,2,120,15000
391,2,1,63,5250
1719,0,2,1265,12500
1719,1,1,1831,8000
120,0,1,1681,3500
259,3,2,1265,12000
1438,1,4,1681,7000
381,2,3,1831,9000
94,3,4,1265,7500
259,0,3,1681,9000
1148,0,5,1265,12500
121,2,4,1831,10500
1148,0,2,1831,27500
1148,0,3,1681,17500
1148,4,3,1265,17500
715,3,5,30,11000
1438,2,2,1681,7500
259,0,5,1831,11500
1438,4,5,158,15000
1438,0,3,1831,11500
391,0,2,36,5000
381,0,2,287,5750
103,1,3,224,6000
1719,0,3,1681,5250
1438,1,3,1831,9000
231,1,2,36,7000
381,0,1,482,25000
121,4,3,1831,22500
1148,0,3,1831,7500
27,2,3,1265,8000
470,0,5,1681,4250
1438,3,2,1831,17500
1719,0,3,1831,6500
381,1,4,1831,9000
1719,3,7,171,19583.33333
1438,0,5,1831,25000
381,2,4,48,6500
1148,2,3,1265,12500
470,3,3,1831,8500
1719,4,7,224,27500
1438,3,4,1681,12500
1148,3,2,1265,14000
715,2,3,1831,12500
715,1,3,61,8000
231,0,4,1831,12500
1438,2,3,52,15000
715,2,2,111,11500
381,5,5,224,12500
381,3,4,1831,17500
85,0,2,29,5250
1719,3,2,158,12500
715,0,4,224,10000
259,0,4,1831,12000
1438,0,2,1681,17500
1438,0,3,1265,7000
133,1,5,482,11500
1719,1,5,1831,13000
381,3,2,1831,11500
381,0,6,29,9000
381,2,3,63,9500
715,2,4,1831,10000
31,3,2,120,21500
1438,2,2,1265,12500
381,0,1,1681,43500
715,0,2,1831,6000
1438,1,7,41,9000
94,2,3,371,5250
381,1,1,34,13000
1438,0,2,1831,9500
1719,4,5,1831,22500
391,0,3,53,5250
1148,3,4,171,35000
1719,1,7,61,12500
1719,0,1,120,4500
1719,2,3,1831,11500
1438,1,1,53,9000
231,0,2,158,4000
259,0,5,1831,3750
73,0,5,1831,6000
75,0,3,1265,9000
1438,3,3,224,13333.33333
1148,0,2,1265,16000
156,3,4,129,6000
1438,0,3,120,11500
73,3,3,1831,12500
67,4,2,1831,9000
35,0,2,1681,10000
9,3,7,171,5250
1438,0,7,11,12500
715,3,2,32,17500
1148,3,5,170,12500
1148,0,4,1831,15000
1,1,4,1831,4250
42,0,1,1265,10000
1719,3,3,287,20000
103,1,3,1265,9500
715,3,6,1681,29000
1438,3,5,158,9000
48,0,2,482,12500
1438,0,2,1681,12000
259,1,5,1831,9000
1438,2,2,1831,9000
715,2,1,1831,9500
381,0,1,482,14583.33333
715,1,1,1681,7500
1438,0,6,340,5250
715,1,3,1681,8000
1438,2,3,158,12500
381,2,3,1831,8000
109,3,1,1831,9000
1148,2,5,170,12500
1719,0,3,120,9000
1438,1,3,143,7500
10,2,1,75,9000
71,0,2,1681,5250
259,2,2,120,8000
71,3,2,1831,6500
231,1,4,50,17500
1148,1,7,170,15000
1148,3,2,17,9000
1148,0,2,1681,12500
1438,3,3,89,13750
75,3,2,1265,7000
231,0,5,89,7000
1719,0,2,287,5250
715,2,4,158,8000
42,1,5,120,4583.333333
1438,2,3,1681,9500
27,1,1,1265,10416.66667
1148,2,5,340,12500
715,2,5,1831,12500
715,3,2,482,45833.33333
120,0,5,1831,9000
1719,2,2,371,5250
1719,2,3,63,10416.66667
1719,2,3,1265,7500
16,2,4,371,7000
259,0,7,89,7500
1438,0,5,1265,17500
1148,4,7,1831,37500
1438,3,2,1265,17500
231,1,3,158,7000
1438,3,3,1681,17500
1148,0,5,1831,37500
381,1,2,1831,6000
1148,0,5,287,12500
1438,0,3,1681,11000
1148,2,5,1681,15000
76,1,1,482,5250
94,2,3,143,9000
1438,1,4,1681,24500
1438,0,1,129,8000
1438,2,2,224,9000
381,2,2,1831,10000
1719,2,3,1831,17500
1148,0,3,143,8000
80,0,5,371,3750
715,2,4,1831,15000
381,4,5,1265,12500
1148,3,2,52,11500
715,0,2,88,7000
1438,3,4,41,17500
1438,0,5,1681,7000
109,0,2,143,7000
1438,0,4,11,16666.66667
1438,2,7,482,22500
1148,3,5,143,12500
391,3,5,11,7500
381,3,3,1831,11500
1438,3,1,171,12500
231,2,5,158,7000
715,3,1,1681,22500
715,1,2,1831,8000
1148,0,2,8,17500
2,2,2,1831,4250
1148,4,6,1681,12500
1438,4,4,1265,25000
73,2,3,1831,9000
1148,4,4,63,30000
715,2,1,1265,10000
1148,2,4,1831,15000
76,2,2,158,7000
35,3,6,29,11500
1148,2,5,1831,9500
8,3,7,340,17500
80,1,3,1681,8000
6,0,3,1265,7000
1438,0,4,88,14583.33333
381,1,5,224,6000
1719,0,3,1681,3750
715,2,4,287,9000
48,0,3,120,2500
1438,0,1,143,7000
1719,3,5,371,7000
35,0,6,1831,5000
1438,2,2,482,16000
715,0,2,1265,5250
715,3,5,1831,35000
1719,2,5,1831,30000
35,2,2,482,12500
1719,2,5,1831,12500
1719,1,2,143,5250
1719,0,4,1831,10416.66667
1438,0,2,1265,9000
231,0,1,1265,10416.66667
715,3,3,75,12500
121,2,1,1265,9000
1438,2,1,8,17500
715,2,2,1265,9000
715,2,4,120,15000
73,3,3,1831,12500
73,1,2,287,22500
1148,3,3,224,12500
73,3,3,1831,17500
1,0,2,482,4250
1148,0,3,129,9000
71,4,1,1831,9000
109,0,3,1831,4500
231,2,2,1681,9000
381,2,2,1831,7000
715,2,6,1831,12500
715,0,3,1831,10000
1719,2,1,129,8000
1438,2,2,1681,7500
715,3,2,1265,9000
1438,3,3,1831,17500
1148,2,4,1831,20000
715,0,1,1831,7000
259,2,3,52,7000
391,0,2,1265,5250
1148,2,2,1831,12500
1148,3,3,30,35000
391,0,3,53,9000
1438,1,1,224,5000
1148,3,7,1831,27500
259,0,2,1265,7000
1148,1,3,129,13000
1438,3,2,1265,22500
1719,1,4,340,7000
391,0,2,1681,12500
715,4,1,371,11500
75,2,3,9,6500
1438,2,6,89,17500
120,2,4,1265,7000
1438,1,5,170,10500
8,2,2,1831,12500
1148,4,5,30,27500
27,3,2,1831,5250
381,3,5,287,10500
1719,0,3,1681,10000
715,0,1,1681,4350
16,1,5,30,6750
1438,0,2,120,10000
231,3,3,1831,15000
1,2,3,89,12500
1148,0,2,158,9000
381,0,2,482,30000
470,0,4,1831,5000
1438,3,2,1265,22500
1148,1,2,1831,17500
73,1,4,224,4000
231,1,4,48,5000
1438,3,3,1831,15000
1438,0,1,1265,12500
52,2,3,224,5250
1438,3,2,158,17500
1148,1,3,170,5250
1148,1,2,482,11500
1438,3,3,1831,22500
1148,3,3,1265,17500
1438,3,5,1831,20000
1719,3,6,224,17500
391,0,5,482,3250
1438,0,5,1831,10500
1148,4,3,1265,22500
1148,3,1,1831,8000
1,0,7,89,3000
1148,0,3,129,9000
35,0,5,170,5000
109,1,2,61,3500
1719,1,2,340,5250
1438,3,5,1681,20833.33333
71,0,5,89,5250
3,0,2,30,4000
1438,2,5,1681,22500
1438,2,7,89,11500
1438,0,4,1831,5750
1438,0,3,1265,15500
1148,0,2,1265,7000
1148,4,2,1265,22500
1438,0,3,287,7000
1719,2,1,1831,11500
715,3,4,30,10000
1438,0,1,287,12500
231,2,7,1831,6250
1148,3,4,1265,12500
120,0,3,88,4500
1438,0,1,1831,6000
1438,0,1,32,6250
1148,3,4,120,20000
1719,4,1,1265,30000
94,4,3,340,11000
1438,0,3,55,17500
1719,0,3,1681,9000
231,0,5,1265,12500
231,0,3,340,12000
1148,0,3,482,5250
1148,0,3,170,9000
1719,2,5,1831,9000
19,0,3,1265,15000
67,0,3,32,6000
231,4,7,1831,22500
13,2,3,158,7000
1438,0,5,88,15000
42,2,3,11,12500
1438,3,3,143,9000
381,1,1,1265,5250
1148,3,4,111,7000
1719,0,3,1831,9000
259,0,1,1265,5250
391,2,4,53,8000
1148,0,3,1681,12000
1438,2,3,1831,11500
1438,2,2,120,9000
470,0,2,1265,12500
52,1,7,22,7000
1438,2,2,1681,15000
1438,0,1,1681,12500
1719,2,5,1831,15500
109,0,2,1831,12500
1148,2,3,1265,12500
381,0,4,1831,12500
381,0,6,1265,27083.33333
259,0,3,129,4500
1148,4,3,287,10000
1719,1,2,1681,9000
5,3,6,129,12500
11,1,3,1831,9000
1148,3,2,1831,17500
8,0,6,371,3750
381,0,4,20,3500
1438,2,3,1681,17500
156,0,2,1265,5000
231,0,1,482,12500
715,2,1,120,7500
1438,3,3,158,7500
31,2,2,1265,7500
1438,3,3,1831,17500
381,2,2,1831,10000
1719,0,2,1265,4500
1148,3,2,1265,20000
715,2,2,8,14000
1438,2,1,88,8333.333333
1438,2,3,1831,15000
133,1,2,371,3750
85,0,4,170,7000
1148,1,4,1681,12000
1438,4,2,171,17500
156,0,3,482,9000
1719,0,5,52,4500
1719,0,3,1681,5250
470,0,4,67,4900
1438,3,1,482,17500
470,1,7,22,6000
1148,0,5,75,9000
1148,0,5,55,9000
1148,0,5,1831,9000
715,0,3,1681,9000
470,0,4,61,4900
85,0,1,170,8000
94,0,4,371,7500
715,2,6,67,6500
1719,0,3,1681,7500
52,4,5,1265,37500
85,0,1,1265,8000
1719,1,3,88,3750
94,0,2,1831,8000
35,0,2,371,5250
1719,0,2,1681,7000
259,0,3,61,5000
1719,0,1,20,7000
259,1,2,28,4500
103,3,5,29,8500
715,2,2,143,6500
85,0,1,1265,7000
1438,2,2,224,8000
259,0,4,28,5000
470,0,1,482,7000
391,0,3,340,7000
1719,0,3,1681,7000
470,0,1,171,7000
94,1,4,371,5000
120,2,5,158,4500
470,0,2,1681,5750
1719,0,2,1681,7000
715,0,2,1831,5250
1719,1,3,1681,7000
1719,1,3,1681,12500
121,2,2,67,5250
1719,0,3,1681,5250
1719,0,3,1681,12500
1438,0,7,1831,12500
14,2,5,129,9000
6,0,7,224,9000
1438,2,7,158,12500
1148,0,4,48,3480
1719,1,3,371,5250
259,0,1,1681,6500
103,3,5,1265,15000
94,1,4,1681,6000
259,0,2,1831,4250
381,0,3,371,5000
1148,1,4,482,9000
85,0,4,61,7000
1719,3,3,32,6500
2,4,5,1265,17500
1148,4,1,482,30000
27,0,2,63,7000
1148,0,2,482,5250
1148,1,4,61,6250
231,0,2,67,5250
85,0,1,1265,7500
1719,0,3,1681,5250
1719,3,2,1265,24000
715,0,1,1831,6000
1438,1,2,1831,17500
121,3,2,1831,13000
715,1,4,170,7000
1719,1,4,482,5000
1438,2,3,1831,9000
1438,0,5,29,7000
31,0,2,1265,4750
75,3,1,1265,12500
1438,1,3,129,12500
715,3,1,1681,10000
715,2,5,34,5500
1,2,3,1831,3750
1438,0,5,1681,10000
1438,0,1,29,7500
715,3,1,1681,12500
109,2,3,1681,3750
121,0,1,89,7000
1719,2,4,371,7000
1719,0,3,120,6000
1438,1,2,29,7000
231,0,2,1831,5250
715,1,4,224,7250
121,0,3,48,2500
75,3,4,1265,9000
18,0,2,170,12500
470,0,4,1831,5250
1719,0,6,30,17500
1438,4,2,75,17500
391,2,2,371,3750
109,1,2,1265,4500
259,2,5,1265,12500
259,0,3,129,5250
1,0,1,143,2500
1719,0,3,224,7000
1438,3,2,1831,12500
1438,0,4,371,7000
1719,1,4,224,7000
1148,1,5,158,5250
1719,3,3,1831,6666.666667
391,2,3,371,9000
1719,3,3,1265,7000
1719,1,3,371,4500
715,0,2,482,4750
35,3,7,1681,7000
48,0,2,29,3750
231,4,3,1265,16000
52,0,1,111,7000
1438,2,3,170,12500
391,3,7,61,8000
1719,0,3,1681,5250
231,1,4,1831,7000
381,0,1,1831,3750
1438,1,4,1831,22500
1148,3,5,75,9000
1719,0,1,340,3750
715,1,2,1831,7000
470,0,3,67,7000
1719,0,2,1681,9000
1719,0,5,224,6000
715,0,3,1681,9000
715,2,5,1265,15000
1438,3,5,171,12500
1719,2,2,120,9000
1719,0,3,1265,12500
1148,1,3,88,11500
1438,3,2,1831,12500
75,0,2,41,3750
391,1,3,1831,5250
1148,0,7,17,8000
259,3,3,1831,9000
1719,1,2,1831,7000
1719,4,3,1831,26500
1438,2,2,30,22500
231,1,2,371,7500
470,1,3,1681,3500
1438,1,4,55,7000
1719,0,3,1681,5250
120,0,4,61,10416.66667
1719,0,3,1681,5250
1719,3,4,1681,6500
381,1,1,371,7000
120,2,2,1831,7000
231,2,3,1265,11500
715,0,1,158,7000
80,1,2,482,3750
94,0,2,482,9166.666667
1719,2,5,61,5250
715,1,5,1681,11000
109,0,4,371,5250
715,3,3,88,9000
67,2,2,482,4250
231,0,4,1265,12500
80,0,1,53,3750
1719,1,4,22,5250
1719,3,5,371,14000
1438,3,2,482,10000
1438,1,5,1681,8500
1148,2,2,482,7000
231,3,1,1265,10000
1719,2,2,143,4500
75,0,2,158,5250
1719,3,3,1265,15000
1438,0,3,11,17500
1438,0,2,482,3750
1438,2,2,287,7000
259,3,4,48,10416.66667
259,1,2,5,3750
231,2,3,1831,14000
1719,3,3,1831,7500
1438,0,3,340,3750
715,0,4,1681,6250
715,4,1,482,30000
381,0,1,1831,6500
1438,2,2,1265,9000
133,2,3,129,7000
1438,0,3,129,5500
715,0,3,371,5250
1148,0,3,1681,7000
94,0,3,371,2500
120,0,2,482,6000
76,1,3,371,3000
109,1,2,29,3900
1719,0,5,371,5000
470,2,1,55,4000
85,0,5,1831,3750
1719,0,4,224,4000
1719,1,2,1265,6000
1719,1,3,371,5250
1438,3,2,1831,10000
1719,0,1,170,5000
52,0,2,1265,4750
80,2,1,1831,10000
391,0,2,482,6500
6,1,1,1265,3750
1719,0,3,120,9000
1719,1,3,1681,9000
1719,0,5,55,9000
1719,0,3,482,7500
381,1,4,371,6000
259,0,2,482,5250
1719,0,2,15,9500
48,0,4,1265,3750
259,3,2,1265,16666.66667
391,0,4,171,7500
391,0,4,482,7000
1719,0,2,1681,12500
133,0,2,1831,7000
1719,1,3,1681,12500
259,0,3,1265,6000
391,0,4,67,7000
121,1,3,482,5250
1438,0,1,287,9000
1719,1,3,1681,9000
1719,0,3,1681,12500
11,1,3,17,4500
1148,0,2,287,6000
259,0,3,1681,12500
715,0,2,4,22500
1719,0,3,1681,12500
1148,2,4,32,7000
470,0,1,1831,5750
259,1,1,482,4250
76,3,4,8,3750
1719,0,3,482,4750
381,0,2,1831,7000
1719,3,4,371,6000
231,0,3,482,5250
120,0,3,1265,5250
391,0,3,14,5250
470,0,2,75,6500
120,0,3,63,4000
120,0,2,53,4000
470,0,3,340,9000
121,0,2,111,5250
76,2,4,158,4250
391,0,4,482,7000
1719,3,4,170,20000
1148,3,4,1831,18500
52,0,4,67,9000
470,0,2,1265,6000
73,0,1,1265,14583.33333
470,0,2,1265,5250
470,0,5,1831,7000
715,0,3,34,6500
121,1,7,1265,12500
103,0,7,371,6500
1438,2,3,482,12500
1438,0,3,1681,7000
15,0,4,371,5250
1438,2,2,1265,15000
381,2,4,1831,8000
120,0,3,1265,3750
48,0,5,287,4750
